Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Jan-1997,2.48337530948793,2.29388851681138,2.38858804963207,2.57606307204049,2.66041133412764,2.15124990536696,1.37543201705379,1.75418612250463,2.4169190150688,2.6192881251122,1.87373782552468,1.46886680017906,1.67706867541853,2.06344601730469,2.27292958195176
02-Apr-1997,2.42862480632547,2.24491893957112,2.3331786668667,2.51990258171787,2.61105400774499,2.15800726606369,1.38931765946741,1.74918780385988,2.41973439968938,2.63008814876189,1.85408647926268,1.45334427105588,1.65554725673523,2.04911068325013,2.26626949952729
02-Jul-1997,2.39626363280644,2.2163683116722,2.30423061548546,2.48544911220372,2.57013832410775,2.14725501835843,1.38842018884238,1.74710942179388,2.41551114316481,2.62601092295269,1.81744717123378,1.42610002637411,1.62558320734777,2.02055802161109,2.24596246745406
02-Oct-1997,2.2535981011956,2.07124012462052,2.1617737569531,2.34230829113447,2.42781878706762,2.14589088813945,1.38067120216407,1.74592532849183,2.40586545301533,2.61269863862521,1.78058193844044,1.38751835645691,1.58575713631957,1.99209611701017,2.22645626600628
02-Jan-1998,2.16392315273659,1.98276552185615,2.07105242295908,2.25340481201884,2.34062274050676,2.14254955604713,1.37936608219249,1.74095934221466,2.40622031402285,2.61281784520547,1.75082916895549,1.35099395938038,1.55463342803275,1.9628982473585,2.21697245449185
02-Apr-1998,2.09148078357044,1.90829195971127,2.0005934379999,2.1858310646189,2.2797270464515,2.13615281770665,1.37905457348363,1.73615370867714,2.40667994777429,2.61267838520954,1.72956262985369,1.33365074991035,1.53214737615729,1.95378193867546,2.21006162213951
02-Jul-1998,2.04393907592111,1.85402720613247,1.9499642491921,2.13811261097024,2.22831236796236,2.13174223419808,1.36479770664006,1.73190787317845,2.40038754950101,2.60359755488775,1.70829287686124,1.31782351580219,1.51000421791864,1.93497380446183,2.20291988268271
02-Oct-1998,1.99320573102455,1.81074201005811,1.90251659815712,2.08624870183198,2.17380991647021,2.12782837152833,1.35800094082552,1.72410544944598,2.39465233847416,2.60512188467126,1.69475556994918,1.29414838994252,1.49545670201677,1.92812744929402,2.19451638408497
02-Jan-1999,1.93852740087335,1.75674173212959,1.84972431292304,2.02858103628965,2.11095787627252,2.13260704772546,1.36504870088013,1.72913711596514,2.40245261828791,2.60779451739948,1.6874526551469,1.29328554828596,1.48761268972255,1.93122265343057,2.1971728793321
02-Apr-1999,1.97380366722114,1.78824001111439,1.88216667824663,2.06328607449025,2.15741261034425,2.14104361310343,1.36062989806185,1.73383027114875,2.41218312904171,2.61393289258355,1.6907982793419,1.28974040443354,1.48829455471148,1.94505793885924,2.20061653774301
02-Jul-1999,1.98408596360594,1.80022015657401,1.89266988180879,2.07269060442598,2.16601195689262,2.14305557709166,1.35560101742858,1.74076742816457,2.42318057948572,2.62411480125062,1.68936287069809,1.29180969385505,1.4845823675271,1.94476796901328,2.20964378030264
02-Oct-1999,1.98606292558152,1.80277921675274,1.89655186257106,2.07809269350737,2.1631921989804,2.14940151668376,1.36822776355986,1.74371969446219,2.42523235033363,2.63598362075221,1.68570575280643,1.28737324355121,1.47767520814287,1.94536163411152,2.21072297840306
02-Jan-2000,1.98808880147699,1.79933678946734,1.89348234419663,2.07679871627837,2.16899981573645,2.14834001577207,1.35982181154749,1.73672334946545,2.42204792032928,2.63565897976437,1.67191280469053,1.27228904237281,1.45991236439505,1.943916835966,2.20974292787782
02-Apr-2000,1.95933183409924,1.77315534883787,1.86267376065284,2.05120238686095,2.1417197092586,2.13505342798824,1.35026059122254,1.72905821165227,2.40707419050537,2.61824765513621,1.65297419328157,1.2651622237723,1.44379275074671,1.92671680020978,2.20960273792259
02-Jul-2000,1.95278347394985,1.76775815507793,1.85845288532977,2.04572593527075,2.13586438172432,2.11719407135207,1.34110938805968,1.72376485377371,2.39425488503162,2.60165789971306,1.63934644850522,1.24803506532087,1.43253111004401,1.9152363505492,2.18697140292698
02-Oct-2000,1.94415234554174,1.76256742910864,1.85202991301613,2.03804881933206,2.13349053167712,2.10629001552907,1.35645193838615,1.71269937093549,2.37652379494118,2.59342490916761,1.6278034481406,1.23130158624417,1.42105181185066,1.90752105671055,2.17384659915936
02-Jan-2001,1.94153839135912,1.76383830573892,1.84623559084738,2.0339072074009,2.1250215560164,2.09222639298667,1.34244793101896,1.70353117938366,2.35707268826139,2.57925444121735,1.62411778720008,1.23151853236955,1.41813430519847,1.90321728044902,2.16887108186519
