Date,Series,p2_5,p16,p50,p84,p97_5
2014-10-01,Pi_bar_trend,1.8751749554089396,1.97066037832556,2.0730692301814537,2.177974571467117,2.2780614332168843
2015-01-01,Pi_bar_trend,1.880812693417304,1.9753868296072588,2.080271495083162,2.183745440178281,2.289070704551204
2015-04-01,Pi_bar_trend,1.8825985208134322,1.9844371731667967,2.0905591387432176,2.193679191380618,2.294816193593046
2015-07-01,Pi_bar_trend,1.8674166350037853,1.9707970969427036,2.0733338082289037,2.1768295781747278,2.2846653875732192
2015-10-01,Pi_bar_trend,1.849444337529476,1.9511012834160653,2.053181294338062,2.1579678538039304,2.2602969874309164
2016-01-01,Pi_bar_trend,1.8490691449347263,1.953447740221315,2.053407833920248,2.157000182082409,2.257550935840751
2016-04-01,Pi_bar_trend,1.8509598022465252,1.9529010283647215,2.0581215355715665,2.1583420308957004,2.2596138295677717
2016-07-01,Pi_bar_trend,1.8313281710136735,1.9343283474955348,2.03615576133967,2.1435734339379744,2.245217997260921
2016-10-01,Pi_bar_trend,1.8730144499867916,1.9621815024822913,2.065998450960654,2.1672213638667968,2.26693425723883
2017-01-01,Pi_bar_trend,1.9097502967905373,2.0017098127989175,2.0995961459926056,2.197010175991093,2.289857130534937
2017-04-01,Pi_bar_trend,1.8859844706795827,1.9786964500424165,2.0746377831470117,2.1704601704601174,2.2700329134944934
2017-07-01,Pi_bar_trend,1.852696800674341,1.9467462499845967,2.041594521024684,2.135515794749575,2.225647520563976
2017-10-01,Pi_bar_trend,1.8411200546821034,1.9314163787486478,2.024036164567995,2.118877626639422,2.209616910731238
2018-01-01,Pi_bar_trend,1.864618703780534,1.9444539415118978,2.0314741493239277,2.120599974901295,2.2076205937462783
2018-04-01,Pi_bar_trend,1.8266571694814047,1.9192396602415598,2.0103596392225174,2.0981893787494683,2.1818607982439504
2018-07-01,Pi_bar_trend,1.8288438956814765,1.9119416528539548,1.9972063938522104,2.0844909931914435,2.1733080993446374
2018-10-01,Pi_bar_trend,1.8441719079501164,1.9263682760949234,2.0120925661175746,2.1001534819169922,2.186466718812946
2019-01-01,Pi_bar_trend,1.8415620425191608,1.9288485004652556,2.0107861730608754,2.0976036238459446,2.186742373436913
2019-04-01,Pi_bar_trend,1.837904558215173,1.920648725009015,2.0084998741326117,2.0975030477242202,2.1873422963403675
